,Question,Q_id,Company,Model,Answer,Rank,Score,Doc_index,Context_Answer
45,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"The Global Head of Technical Operations is rewarded for the corporate absolute emission reduction targets on total Scope1 and Scope2 GHG (in tons CO2e), energy efficiency and energy savings targets (savings from energy projects in USD, GJ and tCO2e).",1,0.0107,50,"Corporate executive team Types of incentives Monetary reward Activity incentivized Emissions reduction target Comment. The Global Head of Technical Operations is rewarded for the corporate absolute emission reduction targets on total Scope1 and Scope2 GHG (in tons CO2e), energy efficiency and energy savings targets (savings from energy projects in USD, GJ and tCO2e). Other, please specify (Country managers) Types of incentives Monetary reward Activity incentivized Emissions reduction target Comment Country managers are rewarded for reducing CO2 emissions from the vehicles fleet and for energy efficiency of their commercial buildings."
46,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Applied against a USD311M annual spend on energy, this would have significant financial benefit to the company.",2,0.0061,189,"Direct operations Opportunity type Resource efficiency Primary climate-related opportunity driver Use of more efficient production and distribution processes Type of financial impact driver CDP Page of 6916 Reduced operating costs (e.g., through efficiency gains and cost reductions) Company- specific descriptio. Applied against a USD311M annual spend on energy, this would have significant financial benefit to the company. This could lower the cost of goods sold, improving the bottom line and freeing resources to be spent on research and development efforts for new drugs."
47,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"With regard to our carbon emissions and impact on the climate, our ambition is to make the company both energy and climate resilient.",3,0.002,1062,"We have made significant progress; while Novartis Group sales have more than doubled in the past 15 years, our consumption of energy and water has increased at a much slower pace, and greenhouse gas emissions have been reduced. With regard to our carbon emissions and impact on the climate, our ambition is to make the company both energy and climate resilient. The RP risk indicator tool uses the category risk, country risk and contract value in combination to indicate a potential risk around the five areas of elevated ethical risk in the supply chain: labor rights, HSE general, HSE specific, animal welfare and anti-bribery."
48,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"We have made significant progress; while Novartis Group sales have more than doubled in the past 15 years, our consumption of energy and water has increased at a much slower pace, and greenhouse gas emissions have been reduced.",4,0.0019,1061,"Enhancing our environmental sustainability Building trust with society also includes working to ensure that we minimize any negative impact we may have on the environment. We have made significant progress; while Novartis Group sales have more than doubled in the past 15 years, our consumption of energy and water has increased at a much slower pace, and greenhouse gas emissions have been reduced. With regard to our carbon emissions and impact on the climate, our ambition is to make the company both energy and climate resilient."
49,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,The figure reported here is the total amount of energy purchased that is generated from renewable energy sources.,5,0.0018,353,"green tariff), supported by energy attribute certificates Low-carbon technology type Solar PV Wind Hydropower Biomass (including biogas) MWh consumed associated with low-carbon electricity, heat, steam or cooling 600382 Emission factor (in units of metric tons CO2e per MWh) 0 Comment Many of our sites are purchasing ""low carbon energy"". The figure reported here is the total amount of energy purchased that is generated from renewable energy sources. To report energy purchased from renewable sources, our reporting guidance stipulates that sites should obtain a certificate issued by a third party guaranteeing the renewable energy content of the energy mix."
50,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Increasingly, in addition to the importance of their financial performance, companies are being judged by their performance on a variety of environmental, social and governance (ESG) matters, which are considered to contribute to the long-term sustainability of companies’ performance.",1,0.0701,1845,"Any such events could have a material adverse effect on our business, financial condition, or results of operations. Increasingly, in addition to the importance of their financial performance, companies are being judged by their performance on a variety of environmental, social and governance (ESG) matters, which are considered to contribute to the long-term sustainability of companies’ performance. A variety of organizations measure the performance of companies on such ESG topics, and the results of these assessments are widely publicized, including, for example, MSCI, Sustainalytics, the Dow Jones Sustainability Index and, in the healthcare industry, the Access to Medicine Index."
51,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,Actual performance will then be assessed at the end of the three-year performance cycle against these targets.,2,0.0514,269,This integrated process should make Novartis more resilient and enable us to serve our patients even as risks and opportunities in markets and communities change. Actual performance will then be assessed at the end of the three-year performance cycle against these targets. Absolute target C4.1a (C4.1a) Provide details of your absolute emissions target(s) and progress made against those targets.
52,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"To foster a high-performance culture, the Company applies a uniform performance management process worldwide, based on quantitative and qualitative criteria, including our Values and Behaviors.",3,0.0194,500,"The sales of products to Abbott Laboratories for each Novartis division were multiplied with the corresponding divisional Scope 3 GHG emission intensities. To foster a high-performance culture, the Company applies a uniform performance management process worldwide, based on quantitative and qualitative criteria, including our Values and Behaviors. The sales of products to DGS for each Novartis division were multiplied with the corresponding divisional Scope 1 GHG emission intensities."
53,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,The Greenhouse Gas (GHG) emission data reported in the course of this questionnaire is therefore calculated based on GHG intensity numbers for Novartis Businesses (Divisions) multiplied with the spend of the requesting client company with each Division.,4,0.0185,482,Product specific carbon and other environmental footprint data have been determined for a limited number of selected products. The Greenhouse Gas (GHG) emission data reported in the course of this questionnaire is therefore calculated based on GHG intensity numbers for Novartis Businesses (Divisions) multiplied with the spend of the requesting client company with each Division. Emissions in metric tonnes of CO2e 3419 Uncertainty (±%) 10 Major sources of emissions Major emission sources are combustion of fossil fuels (primarily natural gas) for steam and hot water generation on-site.
54,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"We have made significant progress; while Novartis Group sales have more than doubled in the past 15 years, our consumption of energy and water has increased at a much slower pace, and greenhouse gas emissions have been reduced.",5,0.0178,1061,"Enhancing our environmental sustainability Building trust with society also includes working to ensure that we minimize any negative impact we may have on the environment. We have made significant progress; while Novartis Group sales have more than doubled in the past 15 years, our consumption of energy and water has increased at a much slower pace, and greenhouse gas emissions have been reduced. With regard to our carbon emissions and impact on the climate, our ambition is to make the company both energy and climate resilient."
55,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,W6.5a 	(W6.5a) What processes do you have in place to ensure that all of your direct and indirect activities seeking to influence policy are consistent with your water policy/water commitments?,1,0.0021,1622,"Name of the position(s) and/or committee(s) 	Responsibility 	Frequency of reporting to the board on water-related issues 	Please explain 	Name of the position(s) and/or committee(s) 	Responsibility 	Frequency of reporting to the board on water-related issues 	Please explain 	W6.5 	(W6.5) Do you engage in activities that could either directly or indirectly influence public policy on water through any of the following? W6.5a 	(W6.5a) What processes do you have in place to ensure that all of your direct and indirect activities seeking to influence policy are consistent with your water policy/water commitments? Business strategy 	W7.1 	(W7.1) Are water-related issues integrated into any aspects of your long-term strategic business plan, and if so how?"
56,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Listed below are accounting policies of significance to Novartis or, in cases where IFRS provides alternatives, the option adopted by Novartis.",2,0.0016,1050,"The policy is supplemented with a global procurement standard operating procedure that is applicable for all divisions, countries and sites, including the processes for competitive bidding and supplier selection. Listed below are accounting policies of significance to Novartis or, in cases where IFRS provides alternatives, the option adopted by Novartis. By doing this, we are working to ensure that all our purchases of goods and services have the appropriate management approval and are in full compliance with all applicable laws and Novartis policies."
57,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"The accounting policy for property, plant and equipment describes the treatment of any related grants.",3,0.0014,4259,"Government grants related to income are deferred and recognized in the consolidated income statement over the period necessary to match them with the related costs that they are intended to compensate. The accounting policy for property, plant and equipment describes the treatment of any related grants. Restructuring provisions are recognized for the direct expenditures arising from the restructuring, where the plans are sufficiently detailed and where appropriate communication to those affected has been made."
58,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"This represents a conservative approach to risk, and does not assume improvements that would require significant policy or technology changes.",4,0.0014,3821,"On an annual basis, PwC provides the Audit and Compliance Committee with written disclosures required by the US Public Company Accounting Oversight Board, and the committee and PwC discuss PwC’s independence from Novartis. This represents a conservative approach to risk, and does not assume improvements that would require significant policy or technology changes. Novartis disseminates information about material developments in its businesses in a broad and timely manner that complies with the rules of the SIX Swiss Exchange and the NYSE."
59,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,W6.5a CDP Page of 3830 (W6.5a) What processes do you have in place to ensure that all of your direct and indirect activities seeking to influence policy are consistent with your water policy/water commitments.,5,0.0013,1517,"W6.5 (W6.5) Do you engage in activities that could either directly or indirectly influence public policy on water through any of the following? W6.5a CDP Page of 3830 (W6.5a) What processes do you have in place to ensure that all of your direct and indirect activities seeking to influence policy are consistent with your water policy/water commitments. Through our business, we make an important contribution to society: we discover and develop innovative healthcare products, targeting unmet medical needs."
60,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"After the marketing authorizations have been granted, the company must submit periodic safety reports to the relevant health authority (EMA for the centralized procedure, national health authorities for DCP or MRP).",1,0.0029,2429,"Once an agreement has been reached, each member state grants national marketing authorizations for the product. After the marketing authorizations have been granted, the company must submit periodic safety reports to the relevant health authority (EMA for the centralized procedure, national health authorities for DCP or MRP). For some medications, post-approval studies (Phase IV) may be imposed to complement available data with additional data to evaluate long-term effects (called a Post-Approval Safety Study, or PASS) or to gather additional efficacy data (called a Post-Approval Efficacy Study, or PAES)."
61,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Information on the Company 54 Health authorities, including those in the US, the EU and Japan, have high standards of technical evaluation.",2,0.0023,2393,"These regulatory requirements, and the implementation of them by local health authorities around the globe, are a major factor in determining whether a substance can be developed into a marketable product, and the amount of time and expense associated with that development. Information on the Company 54 Health authorities, including those in the US, the EU and Japan, have high standards of technical evaluation. Products must be authorized or registered prior to marketing, and such authorization or registration must subsequently be maintained."
62,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,Defining the Global Health & Corporate Responsibility priorities Novartis recognizes society’s increasing expectations of our industry and our company.,3,0.0008,652,"And we established a new companywide environmental sustainability strategy, with the aspiration to become carbon neutral by 2025, and plastic and water neutral by 2030. Defining the Global Health & Corporate Responsibility priorities Novartis recognizes society’s increasing expectations of our industry and our company. In recent years, many aspects of our business model have been debated and questioned in public settings, including how we price our medicines, engage with physicians, and leverage intellectual property to protect our innovations."
63,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"To better reflect this increased breadth and scope, the company changed the name of the function responsible for leading this work to Global Health & Corporate Responsibility.",4,0.0007,661,"These topics are at the core of the four GH&CR focus areas outlined above, and are covered in the following sections of this report. To better reflect this increased breadth and scope, the company changed the name of the function responsible for leading this work to Global Health & Corporate Responsibility. The new GH&CR leadership team includes representatives from the business divisions and relevant functions."
64,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"The Group cannot predict actual future movements in such market rates, and it does not claim that these VAR results are indicative of future movements in such market rates or are representative of any actual impact that future changes in market rates may have on the Group’s future results of operations or financial position.",5,0.0006,4670,"The computation does not purport to represent actual losses in fair value on earnings to be incurred by the Group, nor does it consider the effect of favorable changes in market rates. The Group cannot predict actual future movements in such market rates, and it does not claim that these VAR results are indicative of future movements in such market rates or are representative of any actual impact that future changes in market rates may have on the Group’s future results of operations or financial position. In addition to these VAR analyses, the Group uses stress-testing techniques that aim to reflect a worst-case scenario on the marketable securities that are monitored by Group Treasury."
65,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Once identified, risks are assessed using scenario analysis and subject to stress-testing through worst case scenarios.",1,0.0089,1354,"Sustainable business can only be achieved if all employees contribute within and beyond their specific working environment. Once identified, risks are assessed using scenario analysis and subject to stress-testing through worst case scenarios. Each associate has the possibility to use this tool which allows for easy recording of HSE related issues (including water) in a timely manner and enables consolidated reporting as well as enhanced group wide data transparency and accessibility."
66,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"We have established that we have strong policies and solid processes to identify and manage potential human rights risks in our operations (e.g., comprehensive processes to try to ensure patient health and safety at all stages of the value chain; efficient workplace health and safety management systems; a living wage program; a functioning whistle blower system with a high level of awareness among associates; and a solid, responsible procurement organization).",2,0.0069,1033,"To inform our human rights strategy and future due diligence program, we piloted three human rights assessments in Turkey, China and Malaysia (in addition to Egypt in November 2017). We have established that we have strong policies and solid processes to identify and manage potential human rights risks in our operations (e.g., comprehensive processes to try to ensure patient health and safety at all stages of the value chain; efficient workplace health and safety management systems; a living wage program; a functioning whistle blower system with a high level of awareness among associates; and a solid, responsible procurement organization). We have also identified these common risk areas that require follow-up action in 2019: • Stakeholder engagement: More regular and broader consultation with external stakeholders is needed at the local level (from patient groups, local communities and health authorities to supply chain partners)."
67,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,This group is responsible for identifying and investigating issues which are of strategic importance to the business and checking if they are appropriately managed.,3,0.0022,21,The Global Head of Corporate Responsibility updates the GNCRC regularly on CR strategy and performance. This group is responsible for identifying and investigating issues which are of strategic importance to the business and checking if they are appropriately managed. If they had concerns about the Novartis climate strategy these would be brought to the attention of the Board and the Executive Committee of the Novartis (ECN).
68,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"The harmonization of this process is another example of simplification, helping our local teams identify and manage risk effectively.",4,0.0019,535,"Explanation of financial impact 	Management method 	Cost of management 	Comment 	C2.4 	(C2.4) Have you identified any climate-related opportunities with the potential to have a substantive financial or strategic impact on your business? The harmonization of this process is another example of simplification, helping our local teams identify and manage risk effectively. Opportunity type 	Primary climate-related opportunity driver 	Type of financial impact driver 	Company- specific description 	Time horizon 	Likelihood 	Magnitude of impact 	Potential financial impact."
69,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Novartis,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Risks can be catalogued at the site level and elevated to senior leadership, they can be identified during site assessments and audits, and they can be identified by more senior leadership in the organization.",5,0.0015,64,"Risks include all climate change and environment-related potential risks and opportunities including natural disasters such as floods, drought, heat events, storms and earthquakes; health risks to people e.g., pandemic; safety risks such as fire and explosions; environmental risks such as sea level rise, water scarcity, spillage, soil contamination, water pollution; and climate risks related to business continuity. Risks can be catalogued at the site level and elevated to senior leadership, they can be identified during site assessments and audits, and they can be identified by more senior leadership in the organization. Substantive impact level could be triggered by significant change in health/safety, environment, regulatory/compliance, operations/business, reputation/image and financial factors."
