,Question,Q_id,Company,Model,Answer,Rank,Score,Doc_index,Context_Answer
48,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Most issues can be resolved locally before they become problems for colleagues, the Company or the public.",4,0.0006,1000,"Assessments during the Drug Life Cycle), signed a memorandum of understanding to enhance the cooperation and collaboration between the two projects. Most issues can be resolved locally before they become problems for colleagues, the Company or the public. By working together, we believe we can leverage the work of both projects to avoid duplication of efforts and to maximize results to better help patients."
49,Does the company monitor performance indicators to assess its progress with regard to energy consumption  per tons produced?,10,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"In addition, the Compliance Division is responsible for ensuring that the Company fulfills its obligations, including required training, reporting and monitoring, under its corporate integrity agreement (CIA) with the US Office of Inspector General of the Department of Health and Human Services (OIG).",5,0.0005,26,"The CEO can also take action to accelerate implementation as needed to respond to external expectations or business needs. In addition, the Compliance Division is responsible for ensuring that the Company fulfills its obligations, including required training, reporting and monitoring, under its corporate integrity agreement (CIA) with the US Office of Inspector General of the Department of Health and Human Services (OIG). Climate change strategy is discussed periodically and any recommendations are subject to Board approval."
50,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"We’ll continue implementing emission and resource reduction projects, while also expecting fluctuations in our environmental sustainability performance due to business changes in 2019 and 2020.",1,0.0119,496,"The sales of products to Walmart de Mexico for each Novartis division were multiplied with the corresponding divisional Scope 3 GHG emission intensities. We’ll continue implementing emission and resource reduction projects, while also expecting fluctuations in our environmental sustainability performance due to business changes in 2019 and 2020. The sales of products to Abbott Laboratories for each Novartis CDP Page of 6964division were multiplied with the corresponding divisional Scope 1 GHG emission intensities."
51,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Between 2018 and thru 2020 (goal year) we expect fluctuations in our environmental sustainability performance due to business changes, however, we are confident that we are on track to meet our 2020 Goals through ongoing focus on emission and resource reduction projects.",2,0.0027,1800,"Neither can we ensure that we will correctly select businesses or assets as candidates for divestment or spin-off, that we will be able to successfully complete any planned divestments or spin-offs, or that any completed divestment or spin off will achieve the expected strategic benefits, synergies or opportunities, or that the divestment or spin-off will ultimately maximize shareholder value. Between 2018 and thru 2020 (goal year) we expect fluctuations in our environmental sustainability performance due to business changes, however, we are confident that we are on track to meet our 2020 Goals through ongoing focus on emission and resource reduction projects. But the expected benefits of such reorganizations may never be fully realized or may take longer to realize than expected."
52,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Update In 2018, Pfizer worked with the Alliance Manufacturing group to agree on metrics and key performance indicators (KPIs) to demonstrate performance against the standards within the common framework.",3,0.0017,331,"However, analysis in the last couple of years revealed that other Scope 3 GHG categories are more significant in their scale. Update In 2018, Pfizer worked with the Alliance Manufacturing group to agree on metrics and key performance indicators (KPIs) to demonstrate performance against the standards within the common framework. In addition, company leased cars are included in Scope 1 and 2 and for this reason not relevant in this category."
53,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,29performance evaluation and/or career advancement the manager may influence because such circumstances would create a conflict of interest.,4,0.001,242,"Yes C3.1a (C3.1a) Does your organization use climate-related scenario analysis to inform your business strategy? 29performance evaluation and/or career advancement the manager may influence because such circumstances would create a conflict of interest. Using adequate statistical selection criteria, we identified 14 of these topics that Novartis plans to prioritize in the years to come including these environmentally relevant topics: “Pollution, waste & effluents”, “Pharmaceuticals in the environment” and “sustainable use of resources”."
54,Does the company monitor performance indicators to assess its progress with regard to greenhouse gas emissions?,11,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Because Adjusted income is an important internal measurement for Pfizer, management believes that investors’ understanding of our performance is enhanced by disclosing this performance measure.",5,0.0008,845,"It improves our understanding of global healthcare challenges while providing young scientists with skills, knowledge, tools and inspiration to improve healthcare in their communities. Because Adjusted income is an important internal measurement for Pfizer, management believes that investors’ understanding of our performance is enhanced by disclosing this performance measure. The foundation has sharpened its focus and streamlined its portfolio in recent years, focusing on two key areas: accelerating leprosy elimination and addressing cardio vascular disease."
55,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,See Corporate Policies 201 and 205 on policysource.pfizer.com for more information on our commitment to integrity and raising concerns.,1,0.0183,34,"The ECN is responsible for overseeing the daily implementation of board policies which includes climate related issues and making sure that the board is establishing and maintaining good governance practices. See Corporate Policies 201 and 205 on policysource.pfizer.com for more information on our commitment to integrity and raising concerns. The HSE Governance Board also includes the Global Head of Corporate Responsibility for Novartis, the Head of Real Estate and Facilities Services, the Global Head of HSE, and the Global Environment Head."
56,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,See Corporate Policy 114 on policysource.pfizer.com for more information on our commitment to quality.,2,0.0095,124,"While the costs to manage the existing EU ETS scheme within the company are limited, the expansion of schemes into other markets will require additional management focus and efforts. See Corporate Policy 114 on policysource.pfizer.com for more information on our commitment to quality. Direct operations Risk type Transition risk Primary climate-related risk driver Policy and legal: Enhanced emissions-reporting obligations Type of financial impact driver Policy and legal: Increased operating costs (e.g., higher compliance costs, increased insurance premiums) Company- specific descriptio."
57,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,* Pfizer may be obligated to disclose information relating to certain violations of Company policy or law as part of this agreement.,3,0.0042,28,Climate change strategy is discussed periodically and any recommendations are subject to Board approval. * Pfizer may be obligated to disclose information relating to certain violations of Company policy or law as part of this agreement. Name of the position(s) and/or committee(s) Responsibility Frequency of reporting to the board on climate-related issues Chief Executive Officer (CEO) Both assessing and managing climate-related risks and opportunities.
58,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"By knowing, understanding and acting in accordance with Pfizer’s values, Company policies and applicable laws, each of us can serve as a role model.",4,0.0031,11,"Research and development is at the core of our company, with 23 000 scientists, physicians and business professionals worldwide focused on discovering new treatments and developing them for patients. By knowing, understanding and acting in accordance with Pfizer’s values, Company policies and applicable laws, each of us can serve as a role model. We take our responsibility for environmental impacts seriously, and we will continue to do what we can to reduce or mitigate our environmental impacts."
59,"Does the company have a formalized commitment policy (policy or program) that addresses the safety of its plants or facilities (implementation of safety procedures and standards, installation of secondary containment, maintenance etc..)",12,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"It does not describe all applicable laws or Company policies, or give full details on any individual law or policy.",5,0.0031,338,"The use of Novartis products does not generally result in GHG emissions, with the exception of an inhaler product that uses HFC R134a as a propellant. It does not describe all applicable laws or Company policies, or give full details on any individual law or policy. are consumed by patients and no GHG emissions associated with the end of life of sold Novartis products occur by that."
60,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,Our Pfizer Global Health Committee aligns on company-wide resource committments and focus areas within global public health.,1,0.0005,771,"For this reason, we are making a fundamental shift in the way we do business and are reimagining how to expand access to critical healthcare innovations. Our Pfizer Global Health Committee aligns on company-wide resource committments and focus areas within global public health. In late 2017, we established the Novartis Access Principles and embarked on a journey to systematically integrate access into our business model."
61,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,Our Pfizer Global Health Committee aligns our company-wide resource commitments and focus areas within global public health.,2,0.0005,754,"NBAA aims to provide a safe place for associates to speak up, drive fair and timely investigations, deliver value-adding audits and advisory engagements, and be an enabler of our culture. Our Pfizer Global Health Committee aligns our company-wide resource commitments and focus areas within global public health. However, as of January 2019, it is focusing on significant cases while empowering local organizations to handle minor and day-to-day concerns to enable faster resolution."
62,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Pricing Aging and changing demographic shifts have placed pressure on health care systems, and new gene therapies and cures that bring breakthroughs and value with upfront costs, are putting a strain on health care budgets.",3,0.0004,1386,"We aim to keep the assessment in our own and supplier operations as comparable as possible to make sure that the identified risks are not biased. Pricing Aging and changing demographic shifts have placed pressure on health care systems, and new gene therapies and cures that bring breakthroughs and value with upfront costs, are putting a strain on health care budgets. Yes, both in direct operations and the rest of our value chain W4.1a CDP Page of 3814 (W4.1a) How does your organization define substantive financial or strategic impact on your business?"
63,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,The World Health Organization characterizes AMR as one of the biggest threats to global public health today.,4,0.0004,953,"35 STRATEGIC AREAS photo Milena Remic, who survived chronic myeloid leukemia thanks to a transplant of blood­ forming stem cells, speaks with attendees at an event in Prevalje, Slovenia, to recruit stem cell donors. The World Health Organization characterizes AMR as one of the biggest threats to global public health today. As research shows, companies that take a leadership role on societal issues are more likely to do the right thing for all their stakeholders – employees, shareholders, customers, and the communities in which they operate – and to build enduring trust with these stakeholders."
64,Does the company monitor performance indicators with regard to health safety for aspects for workers relying on frequency or severity rates?,13,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"The Healthy Communities program seeks to develop sustainable and scalable models of hypertension management to underserved communities, and will train up to 400 health care workers in 360 private sector health facilities and targets screening for up to 500,000 people in these countries.",5,0.0004,1014,"We are also committed to pay transparency by telling employees how their pay compares to internal and external benchmarks. The Healthy Communities program seeks to develop sustainable and scalable models of hypertension management to underserved communities, and will train up to 400 health care workers in 360 private sector health facilities and targets screening for up to 500,000 people in these countries. We began applying techniques to make our re cruitment processes more objective and attractive to the right candidates, including training our recruiters specifically on unconscious bias management."
65,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"When our operations in Puerto Rico were impacted by Hurricane Maria, to ensure colleague safety and minimize business interruption, well-trained crisis management teams were immediately activated to first support colleagues and then work to support safely restarting operations.",1,0.0183,1415,"The water is withdrawn, used for cooling and returned directly back to the river with a very small temperature increase. When our operations in Puerto Rico were impacted by Hurricane Maria, to ensure colleague safety and minimize business interruption, well-trained crisis management teams were immediately activated to first support colleagues and then work to support safely restarting operations. Country/Region Switzerland River basin Rhine Type of risk Regulatory Primary risk driver Regulation of discharge quality/volumes Primary potential impact Diminished ability to reduce GHG emissions Company-specific description."
66,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Understanding a product’s safety profile, as well as its quality and performance characteristics, is essential.",2,0.0048,146,"Time horizon Long-term Likelihood Very likely Magnitude of impact High Potential financial impact 62000000. Understanding a product’s safety profile, as well as its quality and performance characteristics, is essential. Since the introduction of our energy program in 2008 we have reduced annual energy costs by USD 76 million through projects compared to a business as usual scenario."
67,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,You are encouraged to identify yourself when using the Compliance Helpline; this helps ensure a thorough response or investigation.,3,0.0028,52,"Other, please specify (Country managers) Types of incentives Monetary reward Activity incentivized Emissions reduction target Comment Country managers are rewarded for reducing CO2 emissions from the vehicles fleet and for energy efficiency of their commercial buildings. You are encouraged to identify yourself when using the Compliance Helpline; this helps ensure a thorough response or investigation. Environmental Sustainability in ""Corporate Responsibility Awards"" Novartis Health, Safety and Environment (HSE) presents ""HSE Awards"" annually in multiple categories, one specifically for environmental projects."
68,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Compromised product safety or efficacy, environmental risk, higher cost of medicines, loss of good faith and trust in dealings with Pfizer.",4,0.0025,37,"The Global Environment Head is responsible for identifying climate related risks and issues, making recommendations for how they should be managed, developing metrics so progress against targets can be monitored, and seeking endorsement for implementation from the HSE Governance Board. Compromised product safety or efficacy, environmental risk, higher cost of medicines, loss of good faith and trust in dealings with Pfizer. Execution of the strategy is spread across the business, with resources and programs in various portions of the company."
69,Is there a crisis management scheme to cope with an identified issue on product safety?,14,Pfizer,Tf_Idf_Cluster_Bert_Finetuned_MsMarco,"Vaccines Environment, Health & Safety Strategy/Imperative:Be a responsible corporate citizen, Ensure a productive, industry-leading innovative core.",5,0.0009,1029,"Other countries, including Australia, France and Switzerland, have recently passed similar legislation or are in the process of outlining similar requirements. Vaccines Environment, Health & Safety Strategy/Imperative:Be a responsible corporate citizen, Ensure a productive, industry-leading innovative core. This team is tasked with leading the development and implementation of our human rights strategy and due diligence program, including human rights impact assessments, awareness raising throughout the company, and development of the necessary internal capabilities to help meet our human rights commitments."
